,conformal_lower,conformal_upper,conformal_width
2010-09-26 19:00:00,171.75237,181.95479,10.202423
2010-09-26 20:00:00,170.24861,180.45103,10.202423
2010-09-26 21:00:00,169.42653,179.62895,10.202423
2010-09-26 22:00:00,160.99936,171.20178,10.202423
2010-09-26 23:00:00,145.1623,155.36472,10.202423
2010-09-27 00:00:00,131.20598,141.4084,10.202423
2010-09-27 01:00:00,118.96066,129.16309,10.202423
2010-09-27 02:00:00,110.12586,120.328285,10.202423
2010-09-27 03:00:00,106.525276,116.7277,10.202423
2010-09-27 04:00:00,105.74349,115.945915,10.202423
2010-09-27 05:00:00,106.99421,117.19663,10.202423
2010-09-27 06:00:00,113.90033,124.10275,10.202423
2010-09-27 07:00:00,126.97876,137.18118,10.202423
2010-09-27 08:00:00,141.51213,151.71455,10.202423
2010-09-27 09:00:00,146.2841,156.48653,10.202423
2010-09-27 10:00:00,151.21114,161.41356,10.202423
2010-09-27 11:00:00,153.542,163.74443,10.202423
2010-09-27 12:00:00,154.92505,165.12747,10.202423
2010-09-27 13:00:00,152.03473,162.23715,10.202423
2010-09-27 14:00:00,147.67453,157.87695,10.202423
2010-09-27 15:00:00,149.76341,159.96584,10.202423
2010-09-27 16:00:00,147.56708,157.7695,10.202423
2010-09-27 17:00:00,146.94072,157.14314,10.202423
2010-09-27 18:00:00,154.57051,164.77293,10.202423
2010-09-27 19:00:00,159.33089,169.53331,10.202423
2010-09-27 20:00:00,165.79382,175.99625,10.202423
2010-09-27 21:00:00,149.97874,160.18117,10.202423
2010-09-27 22:00:00,146.03651,156.23894,10.202423
2010-09-27 23:00:00,129.83516,140.03758,10.202423
2010-09-28 00:00:00,116.14435,126.34677,10.202423
2010-09-28 01:00:00,104.65665,114.85907,10.202423
2010-09-28 02:00:00,97.209114,107.41154,10.202423
2010-09-28 03:00:00,95.274216,105.47664,10.202423
2010-09-28 04:00:00,95.237335,105.43976,10.202423
2010-09-28 05:00:00,98.36203,108.56445,10.202423
2010-09-28 06:00:00,105.82475,116.027176,10.202423
2010-09-28 07:00:00,118.13304,128.33546,10.202423
2010-09-28 08:00:00,131.26662,141.46904,10.202423
2010-09-28 09:00:00,138.26515,148.46758,10.202423
2010-09-28 10:00:00,144.58914,154.79156,10.202423
2010-09-28 11:00:00,144.81358,155.016,10.202423
2010-09-28 12:00:00,147.0062,157.20862,10.202423
2010-09-28 13:00:00,150.73271,160.93513,10.202423
2010-09-28 14:00:00,152.0788,162.28122,10.202423
2010-09-28 15:00:00,164.40785,174.61028,10.202423
2010-09-28 16:00:00,174.8954,185.09782,10.202423
2010-09-28 17:00:00,174.84203,185.04445,10.202423
2010-09-28 18:00:00,174.18283,184.38525,10.202423
2010-09-28 19:00:00,168.92201,179.12444,10.202423
2010-09-28 20:00:00,166.47235,176.67477,10.202423
2010-09-28 21:00:00,164.53664,174.73906,10.202423
2010-09-28 22:00:00,149.72556,159.92798,10.202423
2010-09-28 23:00:00,131.13936,141.34178,10.202423
2010-09-29 00:00:00,114.02692,124.22934,10.202423
2010-09-29 01:00:00,103.24632,113.448746,10.202423
2010-09-29 02:00:00,95.76366,105.96608,10.202423
2010-09-29 03:00:00,92.626656,102.82908,10.202423
2010-09-29 04:00:00,91.531525,101.73395,10.202423
2010-09-29 05:00:00,93.19145,103.393875,10.202423
2010-09-29 06:00:00,100.94344,111.14587,10.202423
2010-09-29 07:00:00,113.88748,124.089905,10.202423
2010-09-29 08:00:00,124.946594,135.14902,10.202423
2010-09-29 09:00:00,128.70355,138.90598,10.202423
2010-09-29 10:00:00,131.2779,141.48032,10.202423
2010-09-29 11:00:00,130.1376,140.34003,10.202423
2010-09-29 12:00:00,128.77003,138.97246,10.202423
2010-09-29 13:00:00,130.50105,140.70348,10.202423
2010-09-29 14:00:00,131.05165,141.25407,10.202423
2010-09-29 15:00:00,131.98988,142.1923,10.202423
2010-09-29 16:00:00,131.91074,142.11316,10.202423
2010-09-29 17:00:00,135.41898,145.6214,10.202423
2010-09-29 18:00:00,141.458,151.66042,10.202423
2010-09-29 19:00:00,144.4941,154.69652,10.202423
2010-09-29 20:00:00,148.85129,159.05371,10.202423
2010-09-29 21:00:00,153.50061,163.70303,10.202423
2010-09-29 22:00:00,141.61208,151.8145,10.202423
2010-09-29 23:00:00,129.96718,140.1696,10.202423
2010-09-30 00:00:00,118.69135,128.89378,10.202431
2010-09-30 01:00:00,108.47899,118.68141,10.202423
2010-09-30 02:00:00,103.85295,114.055374,10.202423
2010-09-30 03:00:00,103.02472,113.22714,10.202423
2010-09-30 04:00:00,103.53756,113.73998,10.202423
2010-09-30 05:00:00,107.15935,117.36177,10.202423
2010-09-30 06:00:00,107.10993,117.312355,10.202423
2010-09-30 07:00:00,126.45912,136.66154,10.202423
2010-09-30 08:00:00,129.7171,139.91953,10.202423
2010-09-30 09:00:00,141.47232,151.67474,10.202423
2010-09-30 10:00:00,159.12466,169.32709,10.202423
2010-09-30 11:00:00,161.05112,171.25354,10.202423
2010-09-30 12:00:00,156.5128,166.71523,10.202423
2010-09-30 13:00:00,151.45958,161.662,10.202423
2010-09-30 14:00:00,156.64241,166.84483,10.202423
2010-09-30 15:00:00,157.03337,167.2358,10.202423
2010-09-30 16:00:00,158.03249,168.23491,10.202423
2010-09-30 17:00:00,162.48921,172.69164,10.202423
2010-09-30 18:00:00,163.46413,173.66655,10.202423
2010-09-30 19:00:00,163.9438,174.14622,10.202423
2010-09-30 20:00:00,170.39038,180.5928,10.202423
2010-09-30 21:00:00,171.34126,181.54369,10.202423
2010-09-30 22:00:00,156.6745,166.87692,10.202423
2010-09-30 23:00:00,138.31735,148.51978,10.202423
2010-10-01 00:00:00,124.57864,134.78107,10.202423
2010-10-01 01:00:00,126.104385,136.30681,10.202423
2010-10-01 02:00:00,131.09805,141.30048,10.202423
2010-10-01 03:00:00,134.44214,144.64456,10.202423
2010-10-01 04:00:00,137.08867,147.29109,10.202423
2010-10-01 05:00:00,139.3138,149.51622,10.202423
2010-10-01 06:00:00,141.17899,151.38141,10.202423
2010-10-01 07:00:00,141.24867,151.4511,10.202423
2010-10-01 08:00:00,138.33919,148.54161,10.202423
2010-10-01 09:00:00,137.2766,147.47902,10.202423
2010-10-01 10:00:00,137.8108,148.01323,10.202423
2010-10-01 11:00:00,136.76141,146.96384,10.202423
2010-10-01 12:00:00,135.7464,145.94882,10.202423
2010-10-01 13:00:00,135.1642,145.36662,10.202423
2010-10-01 14:00:00,135.23021,145.43263,10.202423
2010-10-01 15:00:00,135.22969,145.43211,10.202423
2010-10-01 16:00:00,135.7149,145.91733,10.202423
2010-10-01 17:00:00,136.13388,146.3363,10.202423
2010-10-01 18:00:00,135.79707,145.9995,10.202423
2010-10-01 19:00:00,136.21129,146.41371,10.202423
2010-10-01 20:00:00,135.99994,146.20236,10.202423
2010-10-01 21:00:00,133.2754,143.47783,10.202423
2010-10-01 22:00:00,129.91171,140.11414,10.202423
2010-10-01 23:00:00,128.67702,138.87944,10.202423
2010-10-02 00:00:00,129.21463,139.41705,10.202423
2010-10-02 01:00:00,127.988785,138.19121,10.202423
2010-10-02 02:00:00,129.53137,139.7338,10.202423
2010-10-02 03:00:00,129.17532,139.37775,10.202423
2010-10-02 04:00:00,130.20093,140.40335,10.202423
2010-10-02 05:00:00,131.61227,141.8147,10.202423
2010-10-02 06:00:00,132.43384,142.63626,10.202423
2010-10-02 07:00:00,132.71451,142.91693,10.202423
2010-10-02 08:00:00,134.05333,144.25575,10.202423
2010-10-02 09:00:00,134.93141,145.13383,10.202423
2010-10-02 10:00:00,134.07158,144.274,10.202423
2010-10-02 11:00:00,132.6026,142.80502,10.202423
2010-10-02 12:00:00,131.72545,141.92787,10.202423
2010-10-02 13:00:00,131.34787,141.5503,10.202423
2010-10-02 14:00:00,131.10468,141.3071,10.202423
2010-10-02 15:00:00,131.3405,141.54292,10.202423
2010-10-02 16:00:00,131.28278,141.4852,10.202423
2010-10-02 17:00:00,131.2525,141.45493,10.202423
2010-10-02 18:00:00,131.24274,141.44516,10.202423
2010-10-02 19:00:00,131.36403,141.56645,10.202423
2010-10-02 20:00:00,130.76205,140.96448,10.202423
2010-10-02 21:00:00,129.19284,139.39526,10.202423
2010-10-02 22:00:00,126.44415,136.64658,10.202423
2010-10-02 23:00:00,124.37587,134.5783,10.202423
2010-10-03 00:00:00,123.659,133.86142,10.202423
2010-10-03 01:00:00,123.546326,133.74875,10.202423
2010-10-03 02:00:00,124.507065,134.70949,10.202423
2010-10-03 03:00:00,125.53644,135.73886,10.202423
2010-10-03 04:00:00,126.370316,136.57274,10.202423
2010-10-03 05:00:00,127.223114,137.42554,10.202423
2010-10-03 06:00:00,127.87862,138.08104,10.202423
2010-10-03 07:00:00,128.61897,138.8214,10.202423
2010-10-03 08:00:00,130.36838,140.5708,10.202423
2010-10-03 09:00:00,131.15688,141.3593,10.202423
2010-10-03 10:00:00,129.74873,139.95116,10.202423
2010-10-03 11:00:00,127.73117,137.9336,10.202423
2010-10-03 12:00:00,127.36578,137.5682,10.202423
2010-10-03 13:00:00,127.81398,138.0164,10.202423
2010-10-03 14:00:00,127.87297,138.0754,10.202423
2010-10-03 15:00:00,127.61157,137.814,10.202423
2010-10-03 16:00:00,127.472626,137.67505,10.202423
2010-10-03 17:00:00,127.59241,137.79483,10.202423
2010-10-03 18:00:00,128.24948,138.4519,10.202423
2010-10-03 19:00:00,128.88626,139.08868,10.202423
2010-10-03 20:00:00,127.8887,138.09113,10.202423
2010-10-03 21:00:00,125.38052,135.58295,10.202423
2010-10-03 22:00:00,121.9858,132.18823,10.202431
2010-10-03 23:00:00,120.239204,130.44164,10.202431
2010-10-04 00:00:00,119.98025,130.18268,10.202431
2010-10-04 01:00:00,121.81611,132.01854,10.202431
2010-10-04 02:00:00,122.53885,132.74127,10.202423
2010-10-04 03:00:00,122.96968,133.1721,10.202423
2010-10-04 04:00:00,123.31378,133.5162,10.202423
2010-10-04 05:00:00,124.04971,134.25214,10.202423
2010-10-04 06:00:00,125.545334,135.74776,10.202423
2010-10-04 07:00:00,126.1698,136.37222,10.202423
2010-10-04 08:00:00,125.00548,135.2079,10.202423
2010-10-04 09:00:00,124.83473,135.03716,10.202423
2010-10-04 10:00:00,125.47969,135.68211,10.202423
2010-10-04 11:00:00,125.26016,135.46259,10.202423
2010-10-04 12:00:00,124.349915,134.55234,10.202423
2010-10-04 13:00:00,123.58754,133.78996,10.202423
2010-10-04 14:00:00,123.55115,133.75357,10.202423
2010-10-04 15:00:00,123.93167,134.1341,10.202423
2010-10-04 16:00:00,124.28046,134.48288,10.202423
2010-10-04 17:00:00,124.66768,134.8701,10.202423
2010-10-04 18:00:00,124.90961,135.11203,10.202423
2010-10-04 19:00:00,124.94606,135.14848,10.202423
2010-10-04 20:00:00,123.96797,134.1704,10.202423
2010-10-04 21:00:00,121.487946,131.69037,10.202423
2010-10-04 22:00:00,120.179695,130.38213,10.202431
2010-10-04 23:00:00,118.18866,128.39108,10.202423
2010-10-05 00:00:00,117.86203,128.06445,10.202423
2010-10-05 01:00:00,118.08481,128.28723,10.202423
2010-10-05 02:00:00,118.245224,128.44765,10.202423
2010-10-05 03:00:00,119.03136,129.23378,10.202423
2010-10-05 04:00:00,119.51834,129.72076,10.202423
2010-10-05 05:00:00,120.04178,130.2442,10.202423
2010-10-05 06:00:00,120.9985,131.20093,10.202431
2010-10-05 07:00:00,121.55594,131.75836,10.202423
2010-10-05 08:00:00,121.15442,131.35684,10.202423
2010-10-05 09:00:00,120.65112,130.85355,10.202423
2010-10-05 10:00:00,121.004486,131.20691,10.202423
2010-10-05 11:00:00,120.71161,130.91403,10.202423
2010-10-05 12:00:00,120.126755,130.32918,10.202423
2010-10-05 13:00:00,119.45122,129.65364,10.202423
2010-10-05 14:00:00,119.31753,129.51996,10.202431
2010-10-05 15:00:00,119.67776,129.88019,10.202431
2010-10-05 16:00:00,119.85495,130.05737,10.202423
2010-10-05 17:00:00,119.90579,130.10822,10.202423
2010-10-05 18:00:00,120.41148,130.6139,10.202423
2010-10-05 19:00:00,120.878876,131.0813,10.202423
2010-10-05 20:00:00,120.30439,130.50682,10.202431
2010-10-05 21:00:00,118.32748,128.5299,10.202431
2010-10-05 22:00:00,115.74548,125.94791,10.202423
2010-10-05 23:00:00,114.53439,124.73682,10.202423
2010-10-06 00:00:00,114.28559,124.488014,10.202423
2010-10-06 01:00:00,114.815636,125.01806,10.202423
2010-10-06 02:00:00,115.24636,125.448784,10.202423
2010-10-06 03:00:00,115.32127,125.5237,10.202423
2010-10-06 04:00:00,115.70258,125.90501,10.202423
2010-10-06 05:00:00,116.31694,126.51936,10.202423
2010-10-06 06:00:00,117.47823,127.68066,10.202423
2010-10-06 07:00:00,117.90251,128.10493,10.202423
2010-10-06 08:00:00,117.025986,127.22841,10.202423
2010-10-06 09:00:00,116.46383,126.66625,10.202423
2010-10-06 10:00:00,117.175446,127.37787,10.202423
2010-10-06 11:00:00,116.87494,127.07736,10.202423
2010-10-06 12:00:00,116.11215,126.314575,10.202423
2010-10-06 13:00:00,115.48214,125.68456,10.202423
2010-10-06 14:00:00,115.28168,125.4841,10.202423
2010-10-06 15:00:00,115.539474,125.7419,10.202423
2010-10-06 16:00:00,115.996185,126.19861,10.202423
2010-10-06 17:00:00,116.25619,126.45861,10.202423
2010-10-06 18:00:00,116.30915,126.51157,10.202423
2010-10-06 19:00:00,116.547874,126.7503,10.202423
2010-10-06 20:00:00,116.09764,126.300064,10.202423
2010-10-06 21:00:00,114.189476,124.3919,10.202423
2010-10-06 22:00:00,111.87938,122.0818,10.202423
2010-10-06 23:00:00,110.95801,121.16043,10.202423
2010-10-07 00:00:00,110.56767,120.770096,10.202423
2010-10-07 01:00:00,110.815704,121.01813,10.202423
2010-10-07 02:00:00,111.92627,122.12869,10.202423
2010-10-07 03:00:00,111.601326,121.80375,10.202423
2010-10-07 04:00:00,111.86075,122.06317,10.202423
2010-10-07 05:00:00,112.59614,122.79856,10.202423
2010-10-07 06:00:00,113.751976,123.9544,10.202423
2010-10-07 07:00:00,114.71776,124.92018,10.202423
2010-10-07 08:00:00,113.09439,123.296814,10.202423
2010-10-07 09:00:00,113.15515,123.357574,10.202423
2010-10-07 10:00:00,113.04242,123.24484,10.202423
2010-10-07 11:00:00,112.46007,122.66249,10.202423
2010-10-07 12:00:00,111.95862,122.16104,10.202423
2010-10-07 13:00:00,111.45789,121.66032,10.202423
2010-10-07 14:00:00,111.36341,121.565834,10.202423
2010-10-07 15:00:00,111.33653,121.538956,10.202423
2010-10-07 16:00:00,111.82715,122.02957,10.202423
2010-10-07 17:00:00,112.13042,122.33284,10.202423
2010-10-07 18:00:00,112.04141,122.243835,10.202423
2010-10-07 19:00:00,112.311005,122.51343,10.202423
2010-10-07 20:00:00,112.070076,122.2725,10.202423
2010-10-07 21:00:00,110.29554,120.49796,10.202423
2010-10-07 22:00:00,108.48393,118.686356,10.202423
2010-10-07 23:00:00,107.77364,117.97607,10.202423
2010-10-08 00:00:00,107.57589,117.77831,10.202423
2010-10-08 01:00:00,107.436485,117.63891,10.202423
2010-10-08 02:00:00,107.58499,117.787415,10.202423
2010-10-08 03:00:00,107.42169,117.624115,10.202423
2010-10-08 04:00:00,107.986435,118.18886,10.202423
2010-10-08 05:00:00,109.10678,119.309204,10.202423
2010-10-08 06:00:00,110.24665,120.44907,10.202423
2010-10-08 07:00:00,110.713524,120.91595,10.202423
2010-10-08 08:00:00,110.576385,120.77881,10.202423
2010-10-08 09:00:00,110.479004,120.68143,10.202423
2010-10-08 10:00:00,110.17774,120.380165,10.202423
2010-10-08 11:00:00,109.58484,119.78726,10.202423
2010-10-08 12:00:00,108.78978,118.9922,10.202423
2010-10-08 13:00:00,108.113495,118.31592,10.202423
2010-10-08 14:00:00,107.75444,117.95686,10.202423
2010-10-08 15:00:00,107.805115,118.00754,10.202423
2010-10-08 16:00:00,108.105,118.30743,10.202423
2010-10-08 17:00:00,108.3284,118.53082,10.202423
2010-10-08 18:00:00,108.42274,118.62516,10.202423
2010-10-08 19:00:00,108.69699,118.899414,10.202423
2010-10-08 20:00:00,108.467896,118.67032,10.202423
2010-10-08 21:00:00,107.14313,117.34555,10.202423
2010-10-08 22:00:00,105.637474,115.8399,10.202423
2010-10-08 23:00:00,104.52002,114.72244,10.202423
2010-10-09 00:00:00,103.80815,114.010574,10.202423
2010-10-09 01:00:00,102.26604,112.46846,10.202423
2010-10-09 02:00:00,102.32081,112.52323,10.202423
2010-10-09 03:00:00,101.921104,112.12353,10.202423
2010-10-09 04:00:00,102.78382,112.986244,10.202423
2010-10-09 05:00:00,103.752304,113.95473,10.202423
2010-10-09 06:00:00,104.563644,114.76607,10.202423
2010-10-09 07:00:00,104.60234,114.80476,10.202423
2010-10-09 08:00:00,105.796814,115.99924,10.202423
2010-10-09 09:00:00,106.9715,117.17392,10.202423
2010-10-09 10:00:00,106.97479,117.177216,10.202423
2010-10-09 11:00:00,105.88739,116.08981,10.202423
2010-10-09 12:00:00,104.7072,114.90962,10.202423
2010-10-09 13:00:00,104.271576,114.474,10.202423
2010-10-09 14:00:00,104.26003,114.462456,10.202423
2010-10-09 15:00:00,104.47002,114.67244,10.202423
2010-10-09 16:00:00,104.44796,114.65038,10.202423
2010-10-09 17:00:00,104.285706,114.48813,10.202423
2010-10-09 18:00:00,104.26189,114.46431,10.202423
2010-10-09 19:00:00,104.37763,114.580055,10.202423
2010-10-09 20:00:00,103.98831,114.190735,10.202423
2010-10-09 21:00:00,102.77845,112.98087,10.202423
2010-10-09 22:00:00,101.278625,111.48105,10.202423
2010-10-09 23:00:00,99.945526,110.14795,10.202423
2010-10-10 00:00:00,98.957214,109.15964,10.202423
2010-10-10 01:00:00,98.2191,108.421524,10.202423
2010-10-10 02:00:00,86.22318,96.425606,10.202423
2010-10-10 03:00:00,79.74579,89.94821,10.202423
2010-10-10 04:00:00,79.72142,89.92384,10.202423
2010-10-10 05:00:00,80.11566,90.318085,10.202423
2010-10-10 06:00:00,82.061905,92.26433,10.202423
2010-10-10 07:00:00,86.720314,96.92274,10.202423
2010-10-10 08:00:00,97.078674,107.2811,10.202423
2010-10-10 09:00:00,111.030174,121.2326,10.202423
2010-10-10 10:00:00,122.78335,132.98578,10.202431
2010-10-10 11:00:00,122.94524,133.14766,10.202423
2010-10-10 12:00:00,119.293015,129.49544,10.202423
2010-10-10 13:00:00,125.34627,135.54869,10.202423
2010-10-10 14:00:00,134.14957,144.35199,10.202423
2010-10-10 15:00:00,140.72925,150.93167,10.202423
2010-10-10 16:00:00,147.79114,157.99356,10.202423
2010-10-10 17:00:00,151.69414,161.89656,10.202423
2010-10-10 18:00:00,151.01207,161.2145,10.202423
2010-10-10 19:00:00,148.45555,158.65797,10.202423
2010-10-10 20:00:00,143.75897,153.9614,10.202423
2010-10-10 21:00:00,145.50612,155.70854,10.202423
2010-10-10 22:00:00,133.6096,143.81203,10.202423
2010-10-10 23:00:00,119.546455,129.74889,10.202431
2010-10-11 00:00:00,103.91907,114.12149,10.202423
2010-10-11 01:00:00,91.57214,101.77457,10.202423
2010-10-11 02:00:00,85.16712,95.369545,10.202423
2010-10-11 03:00:00,83.35743,93.55985,10.202423
2010-10-11 04:00:00,83.13727,93.33969,10.202423
2010-10-11 05:00:00,84.37326,94.57568,10.202423
2010-10-11 06:00:00,88.773384,98.97581,10.202423
2010-10-11 07:00:00,102.10034,112.302765,10.202423
2010-10-11 08:00:00,119.53303,129.73546,10.202431
2010-10-11 09:00:00,117.283936,127.48636,10.202423
2010-10-11 10:00:00,119.17585,129.37828,10.202431
2010-10-11 11:00:00,123.96266,134.16508,10.202423
2010-10-11 12:00:00,129.96593,140.16835,10.202423
2010-10-11 13:00:00,140.95667,151.15909,10.202423
2010-10-11 14:00:00,148.43593,158.63835,10.202423
2010-10-11 15:00:00,157.33318,167.5356,10.202423
2010-10-11 16:00:00,165.89474,176.09717,10.202423
2010-10-11 17:00:00,169.37608,179.5785,10.202423
2010-10-11 18:00:00,168.56174,178.76416,10.202423
2010-10-11 19:00:00,166.38394,176.58636,10.202423
2010-10-11 20:00:00,164.4594,174.66182,10.202423
2010-10-11 21:00:00,160.15767,170.36009,10.202423
2010-10-11 22:00:00,142.29524,152.49767,10.202423
2010-10-11 23:00:00,125.51106,135.71349,10.202423
2010-10-12 00:00:00,111.8122,122.014626,10.202423
2010-10-12 01:00:00,98.73676,108.939186,10.202423
2010-10-12 02:00:00,91.6688,101.87122,10.202423
2010-10-12 03:00:00,87.733574,97.936,10.202423
2010-10-12 04:00:00,86.18688,96.389305,10.202423
2010-10-12 05:00:00,87.085976,97.2884,10.202423
2010-10-12 06:00:00,95.23872,105.44115,10.202423
2010-10-12 07:00:00,112.02743,122.22985,10.202423
2010-10-12 08:00:00,118.36561,128.56804,10.202431
2010-10-12 09:00:00,116.527954,126.73038,10.202423
2010-10-12 10:00:00,118.64175,128.84418,10.202431
2010-10-12 11:00:00,124.2287,134.43112,10.202423
2010-10-12 12:00:00,133.4805,143.68292,10.202423
2010-10-12 13:00:00,143.38474,153.58716,10.202423
2010-10-12 14:00:00,149.11864,159.32106,10.202423
2010-10-12 15:00:00,161.90674,172.10916,10.202423
2010-10-12 16:00:00,170.03859,180.24101,10.202423
2010-10-12 17:00:00,174.57953,184.78195,10.202423
2010-10-12 18:00:00,175.92229,186.12471,10.202423
2010-10-12 19:00:00,172.32706,182.52948,10.202423
2010-10-12 20:00:00,165.10548,175.3079,10.202423
2010-10-12 21:00:00,156.99115,167.19357,10.202423
2010-10-12 22:00:00,137.2423,147.44472,10.202423
2010-10-12 23:00:00,122.54769,132.75012,10.202431
2010-10-13 00:00:00,109.44269,119.64511,10.202423
2010-10-13 01:00:00,97.04073,107.24316,10.202423
2010-10-13 02:00:00,89.46939,99.671814,10.202423
2010-10-13 03:00:00,86.65356,96.85598,10.202423
2010-10-13 04:00:00,86.26783,96.47025,10.202423
2010-10-13 05:00:00,88.213844,98.41627,10.202423
2010-10-13 06:00:00,95.96082,106.163246,10.202423
2010-10-13 07:00:00,108.92552,119.127945,10.202423
2010-10-13 08:00:00,118.81153,129.01396,10.202431
2010-10-13 09:00:00,119.530235,129.73267,10.202431
2010-10-13 10:00:00,117.93411,128.13654,10.202423
2010-10-13 11:00:00,123.37837,133.5808,10.202423
2010-10-13 12:00:00,124.71626,134.91869,10.202423
2010-10-13 13:00:00,127.28401,137.48643,10.202423
2010-10-13 14:00:00,127.29811,137.50053,10.202423
2010-10-13 15:00:00,133.64586,143.84828,10.202423
2010-10-13 16:00:00,140.88174,151.08417,10.202423
2010-10-13 17:00:00,144.82457,155.027,10.202423
2010-10-13 18:00:00,147.47565,157.67807,10.202423
2010-10-13 19:00:00,143.82906,154.03148,10.202423
2010-10-13 20:00:00,144.36299,154.56541,10.202423
2010-10-13 21:00:00,141.4116,151.61403,10.202423
2010-10-13 22:00:00,128.22774,138.43016,10.202423
2010-10-13 23:00:00,115.40643,125.60886,10.202423
2010-10-14 00:00:00,101.749176,111.9516,10.202423
2010-10-14 01:00:00,89.864845,100.06727,10.202423
2010-10-14 02:00:00,83.677315,93.87974,10.202423
2010-10-14 03:00:00,81.7604,91.96282,10.202423
2010-10-14 04:00:00,81.5743,91.776726,10.202423
2010-10-14 05:00:00,84.28286,94.48528,10.202423
2010-10-14 06:00:00,93.58777,103.79019,10.202423
2010-10-14 07:00:00,109.62247,119.82489,10.202423
2010-10-14 08:00:00,116.321655,126.52408,10.202423
2010-10-14 09:00:00,116.9537,127.15612,10.202423
2010-10-14 10:00:00,115.09962,125.30204,10.202423
2010-10-14 11:00:00,117.95389,128.15631,10.202423
2010-10-14 12:00:00,120.144104,130.34653,10.202423
2010-10-14 13:00:00,123.00362,133.20604,10.202423
2010-10-14 14:00:00,120.955246,131.15767,10.202423
2010-10-14 15:00:00,119.46054,129.66296,10.202423
2010-10-14 16:00:00,120.49573,130.69815,10.202423
2010-10-14 17:00:00,120.22535,130.42778,10.202431
2010-10-14 18:00:00,123.594315,133.79674,10.202423
2010-10-14 19:00:00,130.34354,140.54596,10.202423
2010-10-14 20:00:00,133.30074,143.50316,10.202423
2010-10-14 21:00:00,135.81404,146.01646,10.202423
2010-10-14 22:00:00,127.02049,137.22292,10.202423
2010-10-14 23:00:00,114.4936,124.69602,10.202423
2010-10-15 00:00:00,99.98633,110.18875,10.202423
2010-10-15 01:00:00,89.29605,99.498474,10.202423
2010-10-15 02:00:00,84.73221,94.93463,10.202423
2010-10-15 03:00:00,83.568634,93.77106,10.202423
2010-10-15 04:00:00,85.17544,95.37786,10.202423
2010-10-15 05:00:00,88.10622,98.30864,10.202423
2010-10-15 06:00:00,99.70389,109.90631,10.202423
2010-10-15 07:00:00,120.90711,131.10954,10.202431
2010-10-15 08:00:00,131.62007,141.8225,10.202423
2010-10-15 09:00:00,128.43648,138.6389,10.202423
2010-10-15 10:00:00,122.50967,132.7121,10.202431
2010-10-15 11:00:00,116.50355,126.70597,10.202423
2010-10-15 12:00:00,112.738205,122.94063,10.202423
2010-10-15 13:00:00,110.60293,120.80535,10.202423
2010-10-15 14:00:00,109.26361,119.466034,10.202423
2010-10-15 15:00:00,109.82606,120.02848,10.202423
2010-10-15 16:00:00,111.18722,121.38964,10.202423
2010-10-15 17:00:00,111.11508,121.317505,10.202423
2010-10-15 18:00:00,117.18838,127.3908,10.202423
2010-10-15 19:00:00,124.811264,135.01369,10.202423
2010-10-15 20:00:00,125.473114,135.67554,10.202423
2010-10-15 21:00:00,130.68309,140.88551,10.202423
2010-10-15 22:00:00,125.4044,135.60683,10.202423
2010-10-15 23:00:00,120.10505,130.30748,10.202431
2010-10-16 00:00:00,112.112144,122.31457,10.202423
2010-10-16 01:00:00,101.169495,111.37192,10.202423
2010-10-16 02:00:00,95.212685,105.41511,10.202423
2010-10-16 03:00:00,92.989365,103.19179,10.202423
2010-10-16 04:00:00,93.65564,103.85806,10.202423
2010-10-16 05:00:00,96.31472,106.51714,10.202423
2010-10-16 06:00:00,100.86732,111.06974,10.202423
2010-10-16 07:00:00,110.48713,120.68955,10.202423
2010-10-16 08:00:00,124.08458,134.287,10.202423
2010-10-16 09:00:00,133.60661,143.80904,10.202423
2010-10-16 10:00:00,133.29126,143.49368,10.202423
2010-10-16 11:00:00,124.160675,134.3631,10.202423
2010-10-16 12:00:00,120.54055,130.74298,10.202431
2010-10-16 13:00:00,117.70148,127.9039,10.202423
2010-10-16 14:00:00,110.9112,121.113625,10.202423
2010-10-16 15:00:00,108.91983,119.12225,10.202423
2010-10-16 16:00:00,109.041306,119.24373,10.202423
2010-10-16 17:00:00,110.154785,120.35721,10.202423
2010-10-16 18:00:00,115.040344,125.24277,10.202423
2010-10-16 19:00:00,118.69399,128.89642,10.202431
2010-10-16 20:00:00,122.63088,132.83331,10.202431
2010-10-16 21:00:00,128.2774,138.47983,10.202423
2010-10-16 22:00:00,123.22737,133.4298,10.202423
2010-10-16 23:00:00,118.20134,128.40376,10.202423
2010-10-17 00:00:00,111.07076,121.273186,10.202423
2010-10-17 01:00:00,101.58725,111.78967,10.202423
2010-10-17 02:00:00,95.90733,106.10976,10.202423
2010-10-17 03:00:00,95.84299,106.04541,10.202423
2010-10-17 04:00:00,97.24208,107.4445,10.202423
2010-10-17 05:00:00,100.02759,110.23001,10.202423
2010-10-17 06:00:00,104.24966,114.45208,10.202423
2010-10-17 07:00:00,111.902916,122.10534,10.202423
2010-10-17 08:00:00,127.27376,137.47618,10.202423
2010-10-17 09:00:00,141.30516,151.50758,10.202423
2010-10-17 10:00:00,140.50385,150.70627,10.202423
2010-10-17 11:00:00,125.71303,135.91545,10.202423
2010-10-17 12:00:00,115.30752,125.50994,10.202423
2010-10-17 13:00:00,110.04515,120.247574,10.202423
