,total_load,temperature_F,hour_sin,hour_cos,day_sin,day_cos,month_sin,month_cos,is_weekend,is_holiday_MA,lag_1h,lag_24h,lag_168h,temperature_lag_24h
2009-08-30 01:00:00,155.4,74.36,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,1,0,173.1,147.2,137.0,73.16
2009-08-30 02:00:00,145.6,73.56,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,1,0,155.4,139.0,127.4,72.8
2009-08-30 03:00:00,137.7,73.0,0.7071067811865475,0.7071067811865476,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,1,0,145.6,132.2,120.7,72.24
2009-08-30 04:00:00,132.5,72.48,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,1,0,137.7,127.6,117.2,72.32
2009-08-30 05:00:00,129.5,72.16,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,1,0,132.5,125.7,114.2,72.04
2009-08-30 06:00:00,128.7,71.88,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,1,0,129.5,126.8,113.0,71.52
2009-08-30 07:00:00,128.7,71.28,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,1,0,128.7,129.9,115.0,71.64
2009-08-30 08:00:00,139.8,72.8,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,1,0,128.7,138.6,124.1,72.12
2009-08-30 09:00:00,167.9,75.08,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,1,0,139.8,158.9,145.5,73.48
2009-08-30 10:00:00,192.6,78.28,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,1,0,167.9,181.9,165.3,76.6
2009-08-30 11:00:00,209.5,80.44,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,1,0,192.6,200.0,177.9,79.56
2009-08-30 12:00:00,223.6,82.28,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,1,0,209.5,217.9,187.0,81.76
2009-08-30 13:00:00,237.2,83.8,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,1,0,223.6,232.4,197.0,83.6
2009-08-30 14:00:00,246.6,84.88,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,1,0,237.2,241.9,202.9,84.68
2009-08-30 15:00:00,249.3,85.36,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,1,0,246.6,249.5,207.9,86.0
2009-08-30 16:00:00,248.0,85.32,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,1,0,249.3,254.3,214.4,86.48
2009-08-30 17:00:00,247.0,85.0,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,1,0,248.0,258.0,219.8,86.04
2009-08-30 18:00:00,244.1,83.2,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,1,0,247.0,256.5,221.6,85.08
2009-08-30 19:00:00,233.9,81.08,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,1,0,244.1,247.2,215.7,83.04
2009-08-30 20:00:00,222.9,78.36,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,1,0,233.9,232.2,207.0,79.64
2009-08-30 21:00:00,220.1,76.28,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,1,0,222.9,228.2,205.4,77.28
2009-08-30 22:00:00,199.9,75.08,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,1,0,220.1,213.1,191.2,75.88
2009-08-30 23:00:00,176.4,74.16,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,1,0,199.9,193.1,171.4,75.48
2009-08-31 00:00:00,154.5,73.36,0.0,1.0,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,0,176.4,173.1,151.5,74.88
2009-08-31 01:00:00,138.6,72.84,0.25881904510252074,0.9659258262890683,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,0,154.5,155.4,135.1,74.36
2009-08-31 02:00:00,130.3,71.92,0.49999999999999994,0.8660254037844387,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,0,138.6,145.6,125.8,73.56
2009-08-31 03:00:00,123.8,70.84,0.7071067811865475,0.7071067811865476,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,0,130.3,137.7,118.6,73.0
2009-08-31 04:00:00,120.8,70.16,0.8660254037844386,0.5000000000000001,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,0,123.8,132.5,114.8,72.48
2009-08-31 05:00:00,120.2,69.28,0.9659258262890683,0.25881904510252074,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,0,120.8,129.5,113.9,72.16
2009-08-31 06:00:00,126.7,68.64,1.0,6.123233995736766e-17,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,0,120.2,128.7,119.2,71.88
2009-08-31 07:00:00,141.8,68.2,0.9659258262890683,-0.25881904510252063,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,0,126.7,128.7,127.9,71.28
2009-08-31 08:00:00,143.5,68.4,0.8660254037844387,-0.4999999999999998,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,0,141.8,139.8,133.6,72.8
2009-08-31 09:00:00,145.3,68.76,0.7071067811865476,-0.7071067811865475,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,0,143.5,167.9,146.0,75.08
2009-08-31 10:00:00,148.3,69.36,0.49999999999999994,-0.8660254037844387,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,0,145.3,192.6,162.8,78.28
2009-08-31 11:00:00,150.3,69.32,0.258819045102521,-0.9659258262890682,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,0,148.3,209.5,177.8,80.44
2009-08-31 12:00:00,150.7,69.84,1.2246467991473532e-16,-1.0,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,0,150.3,223.6,194.1,82.28
2009-08-31 13:00:00,149.5,70.2,-0.2588190451025208,-0.9659258262890683,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,0,150.7,237.2,207.2,83.8
2009-08-31 14:00:00,148.3,70.96,-0.4999999999999997,-0.8660254037844388,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,0,149.5,246.6,219.4,84.88
2009-08-31 15:00:00,145.6,71.76,-0.7071067811865471,-0.7071067811865479,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,0,148.3,249.3,231.1,85.36
2009-08-31 16:00:00,145.0,72.04,-0.8660254037844384,-0.5000000000000004,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,0,145.6,248.0,239.4,85.32
2009-08-31 17:00:00,148.8,71.72,-0.9659258262890683,-0.25881904510252063,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,0,145.0,247.0,243.4,85.0
2009-08-31 18:00:00,151.6,70.72,-1.0,-1.8369701987210297e-16,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,0,148.8,244.1,244.3,83.2
2009-08-31 19:00:00,154.4,69.96,-0.9659258262890684,0.2588190451025203,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,0,151.6,233.9,239.2,81.08
2009-08-31 20:00:00,157.5,69.04,-0.8660254037844386,0.5000000000000001,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,0,154.4,222.9,227.0,78.36
2009-08-31 21:00:00,161.3,68.56,-0.7071067811865477,0.7071067811865474,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,0,157.5,220.1,225.8,76.28
2009-08-31 22:00:00,151.6,68.08,-0.5000000000000004,0.8660254037844384,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,0,161.3,199.9,206.4,75.08
2009-08-31 23:00:00,136.4,67.52,-0.25881904510252157,0.9659258262890681,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,0,151.6,176.4,180.6,74.16
2009-09-01 00:00:00,122.0,67.24,0.0,1.0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0,0,136.4,154.5,155.8,73.36
2009-09-01 01:00:00,110.8,66.72,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0,0,122.0,138.6,137.5,72.84
2009-09-01 02:00:00,104.7,66.08,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0,0,110.8,130.3,126.5,71.92
2009-09-01 03:00:00,99.7,65.76,0.7071067811865475,0.7071067811865476,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0,0,104.7,123.8,119.0,70.84
2009-09-01 04:00:00,98.8,65.4,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0,0,99.7,120.8,115.1,70.16
2009-09-01 05:00:00,100.1,64.96,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0,0,98.8,120.2,114.2,69.28
2009-09-01 06:00:00,107.1,64.68,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0,0,100.1,126.7,120.8,68.64
2009-09-01 07:00:00,121.8,64.16,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0,0,107.1,141.8,134.1,68.2
2009-09-01 08:00:00,124.1,64.72,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0,0,121.8,143.5,138.3,68.4
2009-09-01 09:00:00,125.6,66.28,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0,0,124.1,145.3,148.4,68.76
2009-09-01 10:00:00,129.7,68.8,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0,0,125.6,148.3,163.0,69.36
2009-09-01 11:00:00,133.7,70.84,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0,0,129.7,150.3,180.2,69.32
2009-09-01 12:00:00,139.7,72.4,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0,0,133.7,150.7,198.6,69.84
2009-09-01 13:00:00,144.9,74.16,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0,0,139.7,149.5,213.4,70.2
2009-09-01 14:00:00,148.9,75.44,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0,0,144.9,148.3,226.2,70.96
2009-09-01 15:00:00,153.2,76.08,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0,0,148.9,145.6,237.6,71.76
2009-09-01 16:00:00,157.7,76.32,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0,0,153.2,145.0,245.0,72.04
2009-09-01 17:00:00,163.4,75.68,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0,0,157.7,148.8,252.3,71.72
2009-09-01 18:00:00,165.8,74.84,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0,0,163.4,151.6,254.1,70.72
2009-09-01 19:00:00,164.7,72.96,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0,0,165.8,154.4,247.6,69.96
2009-09-01 20:00:00,159.9,70.68,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0,0,164.7,157.5,234.0,69.04
2009-09-01 21:00:00,166.3,68.6,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0,0,159.9,161.3,232.6,68.56
2009-09-01 22:00:00,153.8,67.36,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0,0,166.3,151.6,211.6,68.08
2009-09-01 23:00:00,136.2,66.24,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0,0,153.8,136.4,185.4,67.52
2009-09-02 00:00:00,119.7,65.04,0.0,1.0,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,0,0,136.2,122.0,160.5,67.24
2009-09-02 01:00:00,106.3,64.08,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,0,0,119.7,110.8,141.1,66.72
2009-09-02 02:00:00,100.2,63.24,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,0,0,106.3,104.7,130.6,66.08
2009-09-02 03:00:00,96.0,62.52,0.7071067811865475,0.7071067811865476,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,0,0,100.2,99.7,122.6,65.76
2009-09-02 04:00:00,93.9,62.04,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,0,0,96.0,98.8,118.5,65.4
2009-09-02 05:00:00,95.7,61.24,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,0,0,93.9,100.1,117.8,64.96
2009-09-02 06:00:00,103.4,60.88,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,0,0,95.7,107.1,124.2,64.68
2009-09-02 07:00:00,118.0,60.4,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,0,0,103.4,121.8,139.4,64.16
2009-09-02 08:00:00,120.7,62.2,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,0,0,118.0,124.1,146.3,64.72
2009-09-02 09:00:00,121.8,65.0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,0,0,120.7,125.6,158.5,66.28
2009-09-02 10:00:00,127.3,68.24,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,0,0,121.8,129.7,176.3,68.8
2009-09-02 11:00:00,133.3,70.68,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,0,0,127.3,133.7,196.8,70.84
2009-09-02 12:00:00,139.8,72.48,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,0,0,133.3,139.7,216.9,72.4
2009-09-02 13:00:00,143.7,73.96,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,0,0,139.8,144.9,233.0,74.16
2009-09-02 14:00:00,147.2,74.88,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,0,0,143.7,148.9,247.0,75.44
2009-09-02 15:00:00,152.5,75.56,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,0,0,147.2,153.2,256.7,76.08
2009-09-02 16:00:00,155.0,75.72,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,0,0,152.5,157.7,264.8,76.32
2009-09-02 17:00:00,159.1,75.28,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,0,0,155.0,163.4,272.4,75.68
2009-09-02 18:00:00,162.1,74.8,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,0,0,159.1,165.8,274.4,74.84
2009-09-02 19:00:00,161.2,73.16,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,0,0,162.1,164.7,267.2,72.96
2009-09-02 20:00:00,160.5,70.76,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,0,0,161.2,159.9,250.5,70.68
2009-09-02 21:00:00,167.8,68.92,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,0,0,160.5,166.3,246.1,68.6
2009-09-02 22:00:00,156.5,67.64,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,0,0,167.8,153.8,224.8,67.36
2009-09-02 23:00:00,139.8,66.76,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,0,0,156.5,136.2,197.7,66.24
2009-09-03 00:00:00,123.1,65.68,0.0,1.0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,0,0,139.8,119.7,172.3,65.04
2009-09-03 01:00:00,111.0,64.84,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,0,0,123.1,106.3,153.1,64.08
2009-09-03 02:00:00,104.6,64.32,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,0,0,111.0,100.2,142.6,63.24
2009-09-03 03:00:00,100.5,63.8,0.7071067811865475,0.7071067811865476,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,0,0,104.6,96.0,135.7,62.52
2009-09-03 04:00:00,98.9,63.08,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,0,0,100.5,93.9,131.3,62.04
2009-09-03 05:00:00,99.6,62.6,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,0,0,98.9,95.7,129.1,61.24
2009-09-03 06:00:00,107.5,62.0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,0,0,99.6,103.4,134.0,60.88
2009-09-03 07:00:00,124.6,61.56,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,0,0,107.5,118.0,147.9,60.4
2009-09-03 08:00:00,127.0,62.8,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,0,0,124.6,120.7,154.5,62.2
2009-09-03 09:00:00,127.8,65.68,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,0,0,127.0,121.8,167.0,65.0
2009-09-03 10:00:00,133.8,69.44,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,0,0,127.8,127.3,186.1,68.24
2009-09-03 11:00:00,139.3,71.68,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,0,0,133.8,133.3,207.2,70.68
2009-09-03 12:00:00,145.7,73.72,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,0,0,139.3,139.8,229.1,72.48
2009-09-03 13:00:00,151.0,75.68,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,0,0,145.7,143.7,245.8,73.96
2009-09-03 14:00:00,157.5,77.0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,0,0,151.0,147.2,259.4,74.88
2009-09-03 15:00:00,160.2,77.96,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,0,0,157.5,152.5,268.2,75.56
2009-09-03 16:00:00,160.5,78.04,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,0,0,160.2,155.0,274.2,75.72
2009-09-03 17:00:00,162.5,78.0,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,0,0,160.5,159.1,279.6,75.28
2009-09-03 18:00:00,163.2,77.16,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,0,0,162.5,162.1,279.4,74.8
2009-09-03 19:00:00,163.3,75.52,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,0,0,163.2,161.2,269.7,73.16
2009-09-03 20:00:00,165.4,72.04,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,0,0,163.3,160.5,254.5,70.76
2009-09-03 21:00:00,173.4,70.24,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,0,0,165.4,167.8,251.4,68.92
2009-09-03 22:00:00,163.5,68.88,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,0,0,173.4,156.5,229.9,67.64
2009-09-03 23:00:00,147.0,68.08,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,0,0,163.5,139.8,203.1,66.76
2009-09-04 00:00:00,129.3,67.0,0.0,1.0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,0,0,147.0,123.1,177.8,65.68
2009-09-04 01:00:00,115.4,66.12,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,0,0,129.3,111.0,157.8,64.84
2009-09-04 02:00:00,107.4,65.16,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,0,0,115.4,104.6,145.8,64.32
2009-09-04 03:00:00,102.4,64.32,0.7071067811865475,0.7071067811865476,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,0,0,107.4,100.5,136.1,63.8
2009-09-04 04:00:00,99.8,63.48,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,0,0,102.4,98.9,130.5,63.08
2009-09-04 05:00:00,99.8,62.68,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,0,0,99.8,99.6,128.5,62.6
2009-09-04 06:00:00,105.6,62.24,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,0,0,99.8,107.5,134.5,62.0
2009-09-04 07:00:00,120.9,61.72,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,0,0,105.6,124.6,148.8,61.56
2009-09-04 08:00:00,124.3,63.36,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,0,0,120.9,127.0,154.1,62.8
2009-09-04 09:00:00,126.2,67.28,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,0,0,124.3,127.8,167.8,65.68
2009-09-04 10:00:00,134.2,71.44,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,0,0,126.2,133.8,185.4,69.44
2009-09-04 11:00:00,141.4,74.84,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,0,0,134.2,139.3,203.2,71.68
2009-09-04 12:00:00,150.5,77.44,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,0,0,141.4,145.7,220.9,73.72
2009-09-04 13:00:00,160.6,78.8,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,0,0,150.5,151.0,235.1,75.68
2009-09-04 14:00:00,170.1,80.44,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,0,0,160.6,157.5,245.5,77.0
2009-09-04 15:00:00,179.6,80.72,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,0,0,170.1,160.2,248.1,77.96
2009-09-04 16:00:00,187.2,81.4,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,0,0,179.6,160.5,244.1,78.04
2009-09-04 17:00:00,193.2,81.28,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,0,0,187.2,162.5,237.5,78.0
2009-09-04 18:00:00,193.3,80.6,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,0,0,193.2,163.2,227.0,77.16
2009-09-04 19:00:00,188.0,78.72,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,0,0,193.3,163.3,215.1,75.52
2009-09-04 20:00:00,180.9,73.56,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,0,0,188.0,165.4,208.0,72.04
2009-09-04 21:00:00,181.5,71.2,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,0,0,180.9,173.4,207.5,70.24
2009-09-04 22:00:00,168.4,69.04,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,0,0,181.5,163.5,194.9,68.88
2009-09-04 23:00:00,152.2,67.72,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,0,0,168.4,147.0,179.8,68.08
2009-09-05 00:00:00,134.7,66.4,0.0,1.0,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,1,0,152.2,129.3,162.8,67.0
2009-09-05 01:00:00,118.4,65.24,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,1,0,134.7,115.4,147.2,66.12
2009-09-05 02:00:00,108.1,64.2,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,1,0,118.4,107.4,139.0,65.16
